"","station_id","stationname","daytype","rides","date"
"611781",40390,"Forest Park","A",2234,2012-06-02
"611824",40390,"Forest Park","W",4278,2007-11-13
"612260",40390,"Forest Park","W",3884,2013-11-12
"612438",40390,"Forest Park","U",971,2003-12-07
"612733",40390,"Forest Park","W",3511,2002-06-21
"612933",40390,"Forest Park","U",1618,2008-07-13
"612967",40390,"Forest Park","W",4216,2014-10-23
"613004",40390,"Forest Park","W",4392,2008-10-31
"613189",40390,"Forest Park","A",1472,2005-03-05
"613197",40390,"Forest Park","W",3922,2014-04-24
"613369",40390,"Forest Park","W",3680,2002-07-12
"613433",40390,"Forest Park","W",4114,2004-11-03
"613864",40390,"Forest Park","W",3624,2005-08-19
"614215",40390,"Forest Park","A",1773,2009-06-06
"614233",40390,"Forest Park","A",1646,2004-07-24
"614373",40390,"Forest Park","U",1075,2017-03-12
"614532",40390,"Forest Park","W",3736,2006-12-18
"614616",40390,"Forest Park","W",3934,2010-09-02
"614628",40390,"Forest Park","U",1115,2004-05-23
"614648",40390,"Forest Park","W",3665,2010-01-19
"615187",40390,"Forest Park","W",4011,2007-11-29
"615225",40390,"Forest Park","W",3967,2005-04-26
"615298",40390,"Forest Park","W",3548,2011-01-05
"615313",40390,"Forest Park","W",4024,2015-09-30
"615422",40390,"Forest Park","W",3806,2013-02-08
"615467",40390,"Forest Park","U",1084,2002-12-15
"615745",40390,"Forest Park","W",4229,2014-08-27
"615849",40390,"Forest Park","A",1747,2005-10-22
"615928",40390,"Forest Park","U",660,2001-01-01
"616087",40390,"Forest Park","U",1055,2006-04-02
"616281",40390,"Forest Park","W",4074,2010-11-09
"616558",40390,"Forest Park","W",3911,2015-04-14
"616562",40390,"Forest Park","U",1213,2006-04-23
"616970",40390,"Forest Park","W",3603,2015-08-10
"617053",40390,"Forest Park","U",1304,2005-06-19
"617055",40390,"Forest Park","A",2115,2011-09-17
"617378",40390,"Forest Park","W",3733,2011-03-29
"617682",40390,"Forest Park","A",1294,2005-01-08
"617900",40390,"Forest Park","W",3877,2015-07-29
"617940",40390,"Forest Park","W",4350,2012-09-18
"618030",40390,"Forest Park","W",3772,2002-11-15
"618032",40390,"Forest Park","W",3667,2009-12-14
"618039",40390,"Forest Park","W",4190,2012-09-07
"618363",40390,"Forest Park","W",3988,2010-08-17
"618376",40390,"Forest Park","W",4135,2003-09-30
"618580",40390,"Forest Park","A",1265,2010-03-20
"618700",40390,"Forest Park","W",4487,2011-06-29
"618921",40390,"Forest Park","U",824,2001-04-15
"618938",40390,"Forest Park","U",1140,2017-03-05
"618979",40390,"Forest Park","W",4474,2008-10-30
"619564",40390,"Forest Park","W",3621,2003-02-27
"619732",40390,"Forest Park","W",3858,2009-11-30
"619914",40390,"Forest Park","W",3953,2006-09-01
"619941",40390,"Forest Park","W",3549,2016-10-31
"619978",40390,"Forest Park","A",2119,2015-08-22
"620002",40390,"Forest Park","W",3694,2004-03-23
"620004",40390,"Forest Park","U",1744,2016-05-30
"620055",40390,"Forest Park","A",1486,2003-07-19
"620244",40390,"Forest Park","W",3735,2013-08-22
"620296",40390,"Forest Park","W",3313,2003-01-23
"620316",40390,"Forest Park","W",4119,2015-10-19
"620361",40390,"Forest Park","U",1443,2014-10-26
"620396",40390,"Forest Park","A",1737,2016-12-03
"620398",40390,"Forest Park","W",3787,2011-08-12
"620482",40390,"Forest Park","W",3925,2014-02-18
"620582",40390,"Forest Park","W",4196,2012-10-19
"620685",40390,"Forest Park","A",1291,2003-04-19
"620792",40390,"Forest Park","A",1827,2015-11-07
"620916",40390,"Forest Park","W",2956,2017-01-03
"621215",40390,"Forest Park","W",3909,2015-07-07
"621422",40390,"Forest Park","W",3118,2012-11-12
"621506",40390,"Forest Park","W",3809,2016-08-23
"621962",40390,"Forest Park","W",4390,2014-07-11
"622008",40390,"Forest Park","A",1368,2001-09-15
"622243",40390,"Forest Park","W",3089,2016-12-20
"622351",40390,"Forest Park","U",1169,2003-08-31
"622625",40390,"Forest Park","W",4294,2011-10-05
"622738",40390,"Forest Park","A",1404,2007-02-24
"622939",40390,"Forest Park","U",1087,2001-07-29
"622977",40390,"Forest Park","U",805,2001-02-18
"623040",40390,"Forest Park","U",1426,2013-05-26
"623273",40390,"Forest Park","W",3468,2005-08-15
"623776",40390,"Forest Park","W",4010,2010-04-30
"624030",40390,"Forest Park","W",3929,2006-07-13
"624089",40390,"Forest Park","W",3673,2011-06-10
"624100",40390,"Forest Park","W",4259,2007-10-04
"624165",40390,"Forest Park","W",3572,2005-12-07
"624342",40390,"Forest Park","A",1601,2005-11-05
"624464",40390,"Forest Park","W",4331,2012-11-15
"624490",40390,"Forest Park","W",4194,2012-11-29
"624810",40390,"Forest Park","W",3705,2011-05-31
"625327",40390,"Forest Park","W",3801,2006-08-15
"625512",40390,"Forest Park","U",1283,2007-10-28
"625515",40390,"Forest Park","W",3323,2001-08-02
"625802",40390,"Forest Park","W",4173,2009-09-18
"625841",40390,"Forest Park","W",3805,2016-05-24
"625957",40390,"Forest Park","A",1992,2008-04-05
"626180",40390,"Forest Park","W",3838,2006-05-19
"626181",40390,"Forest Park","W",3826,2010-06-14
"626255",40390,"Forest Park","W",3756,2006-07-10
"626317",40390,"Forest Park","A",2083,2010-08-14
"626440",40390,"Forest Park","W",4229,2007-09-25
"626480",40390,"Forest Park","U",1749,2012-09-02
"626533",40390,"Forest Park","A",1588,2005-05-14
"626659",40390,"Forest Park","U",1236,2013-11-17
"626679",40390,"Forest Park","U",866,2003-01-12
"626742",40390,"Forest Park","W",4512,2007-07-05
"627017",40390,"Forest Park","A",2569,2015-03-14
"627187",40390,"Forest Park","W",3136,2011-12-28
"627247",40390,"Forest Park","W",3498,2016-01-06
"627496",40390,"Forest Park","W",4081,2014-05-06
"627522",40390,"Forest Park","W",3608,2017-01-18
"627570",40390,"Forest Park","A",1423,2007-04-07
"627742",40390,"Forest Park","W",3997,2007-04-18
"628121",40390,"Forest Park","W",4052,2012-05-15
"628358",40390,"Forest Park","W",4234,2015-07-10
"628528",40390,"Forest Park","W",4932,2008-09-09
"628656",40390,"Forest Park","W",3892,2007-01-09
"628767",40390,"Forest Park","W",4229,2013-09-13
"628771",40390,"Forest Park","W",4157,2006-09-08
"628890",40390,"Forest Park","W",3773,2016-06-08
"628930",40390,"Forest Park","A",1619,2005-11-12
"629154",40390,"Forest Park","W",3895,2002-07-15
"629208",40390,"Forest Park","A",1407,2002-11-16
"629950",40390,"Forest Park","W",4247,2003-09-02
"630266",40390,"Forest Park","W",3969,2010-08-16
"630325",40390,"Forest Park","U",1252,2006-06-18
"630413",40390,"Forest Park","U",739,2002-01-20
"630579",40390,"Forest Park","W",4006,2010-05-03
"630586",40390,"Forest Park","W",4088,2015-09-21
"630811",40390,"Forest Park","W",3474,2017-03-09
"631007",40390,"Forest Park","W",3687,2003-06-12
"631100",40390,"Forest Park","U",1164,2007-11-25
"631304",40390,"Forest Park","W",3835,2015-04-24
"631442",40390,"Forest Park","W",3960,2016-11-01
"631495",40390,"Forest Park","W",3977,2013-04-29
"631612",40390,"Forest Park","U",1460,2008-11-02
"631627",40390,"Forest Park","W",3844,2009-02-19
"631785",40390,"Forest Park","W",4075,2011-07-26
"631938",40390,"Forest Park","W",3868,2010-04-01
"631941",40390,"Forest Park","A",1950,2007-07-21
"631995",40390,"Forest Park","W",4193,2008-04-14
"632269",40390,"Forest Park","U",1609,2012-09-23
"632507",40390,"Forest Park","W",4342,2014-09-24
"632682",40390,"Forest Park","U",731,2009-12-25
"632809",40390,"Forest Park","W",4129,2014-10-17
"632816",40390,"Forest Park","W",3683,2002-04-29
"632932",40390,"Forest Park","W",3840,2003-08-13
"632934",40390,"Forest Park","A",1468,2014-02-01
"632972",40390,"Forest Park","W",3941,2002-09-05
"633106",40390,"Forest Park","W",4830,2008-09-10
"633168",40390,"Forest Park","W",3154,2016-12-22
"633243",40390,"Forest Park","W",3922,2005-10-07
"633261",40390,"Forest Park","W",3879,2013-02-28
"633383",40390,"Forest Park","W",4163,2011-10-17
"633422",40390,"Forest Park","U",1605,2008-09-01
"633452",40390,"Forest Park","W",2816,2015-12-29
"633641",40390,"Forest Park","U",1674,2014-09-14
"633817",40390,"Forest Park","W",3776,2011-03-31
"633912",40390,"Forest Park","A",1951,2014-04-12
"634008",40390,"Forest Park","U",1082,2001-07-15
"634043",40390,"Forest Park","U",1564,2011-04-10
"634072",40390,"Forest Park","W",3810,2001-01-23
"634155",40390,"Forest Park","W",3388,2003-01-10
"634274",40390,"Forest Park","W",3802,2011-06-22
"634291",40390,"Forest Park","W",3451,2017-03-16
"634299",40390,"Forest Park","W",3826,2011-03-03
"634327",40390,"Forest Park","U",1440,2011-12-18
"634362",40390,"Forest Park","U",1565,2010-07-05
"634496",40390,"Forest Park","A",1748,2006-11-11
"635176",40390,"Forest Park","W",3735,2009-02-20
"635584",40390,"Forest Park","U",2042,2015-10-11
"635865",40390,"Forest Park","U",868,2001-10-14
"635909",40390,"Forest Park","W",4017,2003-09-11
"635950",40390,"Forest Park","W",3724,2010-12-06
"636019",40390,"Forest Park","W",3637,2001-05-18
"636512",40390,"Forest Park","W",4093,2008-02-14
"636530",40390,"Forest Park","W",3978,2012-08-02
"636664",40390,"Forest Park","U",1369,2006-09-17
"636675",40390,"Forest Park","W",4024,2014-07-17
"636741",40390,"Forest Park","A",1618,2003-08-23
"636965",40390,"Forest Park","W",3836,2001-11-27
"637147",40390,"Forest Park","A",1139,2002-03-09
"637206",40390,"Forest Park","A",1454,2008-01-05
"637279",40390,"Forest Park","W",3547,2001-03-02
"637319",40390,"Forest Park","W",3718,2016-08-09
"637692",40390,"Forest Park","W",3829,2014-02-04
"637741",40390,"Forest Park","W",4036,2008-01-16
"637825",40390,"Forest Park","W",3720,2005-12-08
"637888",40390,"Forest Park","W",3993,2008-04-25
"637980",40390,"Forest Park","W",3938,2017-11-08
"638202",40390,"Forest Park","W",4224,2012-11-07
"638220",40390,"Forest Park","W",3897,2012-02-22
"638255",40390,"Forest Park","W",3592,2005-07-18
"638348",40390,"Forest Park","A",1489,2011-01-08
"638424",40390,"Forest Park","W",3499,2002-04-05
"638444",40390,"Forest Park","W",3667,2014-05-12
"638496",40390,"Forest Park","W",3535,2016-02-09
"638670",40390,"Forest Park","W",4194,2008-05-22
"638731",40390,"Forest Park","W",3562,2001-02-16
"639211",40390,"Forest Park","W",3795,2015-03-19
"639377",40390,"Forest Park","W",3607,2005-04-01
"639444",40390,"Forest Park","U",1090,2013-01-01
"639599",40390,"Forest Park","U",770,2001-03-11
"639688",40390,"Forest Park","W",3606,2003-01-16
"639703",40390,"Forest Park","A",1387,2001-06-02
"639841",40390,"Forest Park","W",3969,2009-04-30
"639845",40390,"Forest Park","W",2905,2002-11-11
"640054",40390,"Forest Park","W",4019,2016-09-20
"640057",40390,"Forest Park","W",3584,2017-04-26
"640279",40390,"Forest Park","W",3547,2010-03-29
"640507",40390,"Forest Park","A",1263,2001-01-27
"640551",40390,"Forest Park","A",1619,2004-12-11
"640604",40390,"Forest Park","W",4366,2005-06-24
"640734",40390,"Forest Park","W",3694,2004-05-03
"640742",40390,"Forest Park","W",3570,2004-03-29
"640804",40390,"Forest Park","W",4057,2007-08-03
"640815",40390,"Forest Park","W",3919,2013-03-15
"640896",40390,"Forest Park","W",3759,2016-06-16
"641105",40390,"Forest Park","W",3435,2017-02-16
"641239",40390,"Forest Park","W",3683,2004-12-14
"641242",40390,"Forest Park","W",3704,2005-12-02
"641317",40390,"Forest Park","W",3649,2010-01-13
"641340",40390,"Forest Park","W",4215,2008-07-21
"641431",40390,"Forest Park","W",4171,2007-10-10
"641848",40390,"Forest Park","W",3850,2002-04-10
"642070",40390,"Forest Park","W",3701,2003-12-05
"642156",40390,"Forest Park","W",3858,2007-12-13
"642248",40390,"Forest Park","W",4107,2003-10-29
"642276",40390,"Forest Park","U",1380,2007-06-17
"642296",40390,"Forest Park","W",3583,2005-01-24
"642455",40390,"Forest Park","U",932,2007-02-25
"642645",40390,"Forest Park","A",2061,2016-04-16
"642851",40390,"Forest Park","W",4020,2012-08-08
"642870",40390,"Forest Park","W",3789,2015-03-18
"642979",40390,"Forest Park","W",3901,2012-07-24
"642985",40390,"Forest Park","W",4199,2007-05-30
"643240",40390,"Forest Park","W",3939,2010-08-05
"643438",40390,"Forest Park","W",3678,2006-06-26
"643726",40390,"Forest Park","W",4131,2009-08-25
"644088",40390,"Forest Park","W",3816,2006-04-28
"644204",40390,"Forest Park","U",851,2003-02-16
"644444",40390,"Forest Park","W",1909,2009-12-24
"644666",40390,"Forest Park","W",3800,2015-11-24
"644724",40390,"Forest Park","W",3952,2006-06-06
"644730",40390,"Forest Park","U",1441,2012-05-06
"644860",40390,"Forest Park","W",3636,2001-01-25
"644957",40390,"Forest Park","W",3944,2008-02-27
"645195",40390,"Forest Park","W",3927,2015-10-02
"645265",40390,"Forest Park","A",2173,2014-08-30
"645545",40390,"Forest Park","W",4114,2005-11-03
"645760",40390,"Forest Park","W",3895,2001-06-26
"645772",40390,"Forest Park","A",1626,2002-07-20
"645998",40390,"Forest Park","A",1900,2009-06-13
"646255",40390,"Forest Park","W",3532,2017-07-18
"646349",40390,"Forest Park","W",3694,2010-02-23
"646443",40390,"Forest Park","W",3282,2015-11-25
"646619",40390,"Forest Park","W",3699,2011-01-24
"646750",40390,"Forest Park","W",3823,2014-01-14
"646862",40390,"Forest Park","A",1805,2002-07-06
"646915",40390,"Forest Park","W",2537,2002-02-18
"647056",40390,"Forest Park","W",3720,2007-01-19
"647163",40390,"Forest Park","W",3793,2001-09-14
"647429",40390,"Forest Park","W",3648,2005-07-29
"647530",40390,"Forest Park","W",3916,2010-07-13
"647930",40390,"Forest Park","W",4268,2005-10-05
"648041",40390,"Forest Park","W",4192,2007-06-11
"648164",40390,"Forest Park","A",1420,2010-02-27
"648226",40390,"Forest Park","W",4144,2005-09-09
"648340",40390,"Forest Park","W",4248,2011-09-22
"648381",40390,"Forest Park","W",4268,2015-10-13
"648390",40390,"Forest Park","W",3608,2001-02-05
"648473",40390,"Forest Park","U",920,2007-02-11
"648501",40390,"Forest Park","W",3653,2001-10-19
"648547",40390,"Forest Park","U",1467,2016-10-02
"648566",40390,"Forest Park","W",3201,2017-03-06
"648609",40390,"Forest Park","W",3927,2009-03-18
"648730",40390,"Forest Park","W",3690,2011-07-22
"648765",40390,"Forest Park","A",1778,2005-04-09
"649068",40390,"Forest Park","W",3741,2006-06-23
"649247",40390,"Forest Park","U",1105,2010-04-25
"649281",40390,"Forest Park","W",3956,2002-10-30
"649525",40390,"Forest Park","U",1305,2005-12-26
"649571",40390,"Forest Park","U",918,2002-11-24
"649655",40390,"Forest Park","W",4100,2007-05-22
"649748",40390,"Forest Park","W",4021,2008-02-13
"649770",40390,"Forest Park","A",1645,2004-05-08
"649959",40390,"Forest Park","W",4010,2011-06-15
"650094",40390,"Forest Park","W",3721,2017-11-02
"650120",40390,"Forest Park","W",4253,2011-09-28
"650215",40390,"Forest Park","W",2001,2006-01-16
"650478",40390,"Forest Park","W",4348,2012-09-14
"650534",40390,"Forest Park","A",2215,2016-10-22
"650571",40390,"Forest Park","W",4114,2011-12-01
"650698",40390,"Forest Park","U",1160,2016-01-03
"650732",40390,"Forest Park","W",3532,2004-07-30
"650984",40390,"Forest Park","W",4051,2016-10-28
"651009",40390,"Forest Park","W",3742,2003-07-16
"651184",40390,"Forest Park","W",3746,2007-01-29
"651363",40390,"Forest Park","W",3994,2005-05-25
"651531",40390,"Forest Park","W",3512,2007-02-09
"651548",40390,"Forest Park","W",3790,2007-12-10
"651614",40390,"Forest Park","W",4053,2007-11-15
"651817",40390,"Forest Park","W",3828,2015-05-15
"651818",40390,"Forest Park","W",3693,2005-02-25
"652107",40390,"Forest Park","A",1379,2006-02-04
"652258",40390,"Forest Park","W",3594,2017-05-17
"652262",40390,"Forest Park","W",4048,2014-11-03
"652514",40390,"Forest Park","W",3596,2009-12-16
"652994",40390,"Forest Park","W",3914,2010-11-05
"653078",40390,"Forest Park","W",3451,2012-07-05
"653083",40390,"Forest Park","W",3418,2005-12-22
"653504",40390,"Forest Park","W",3805,2012-02-17
"653521",40390,"Forest Park","W",3737,2001-08-27
"653556",40390,"Forest Park","W",3537,2017-03-07
"653672",40390,"Forest Park","U",1494,2007-06-10
"653690",40390,"Forest Park","A",1701,2013-04-13
"653957",40390,"Forest Park","W",3332,2001-04-16
"654097",40390,"Forest Park","W",4695,2008-10-22
"654277",40390,"Forest Park","A",1373,2017-02-04
"654287",40390,"Forest Park","W",3554,2017-05-04
"654373",40390,"Forest Park","W",3661,2006-03-09
"654519",40390,"Forest Park","W",3182,2016-12-12
"654783",40390,"Forest Park","W",4106,2012-06-05
"654797",40390,"Forest Park","W",3559,2001-10-12
"654809",40390,"Forest Park","W",3700,2003-01-15
"654811",40390,"Forest Park","U",1618,2016-09-18
"654843",40390,"Forest Park","W",3176,2004-12-20
"655110",40390,"Forest Park","A",1437,2006-02-25
"655432",40390,"Forest Park","W",3652,2006-03-02
"655806",40390,"Forest Park","W",3824,2010-08-12
"655882",40390,"Forest Park","A",1836,2012-12-15
"656017",40390,"Forest Park","U",1247,2007-11-04
"656196",40390,"Forest Park","U",878,2001-07-22
"656203",40390,"Forest Park","W",3997,2015-09-29
"656276",40390,"Forest Park","W",3381,2017-03-03
"656298",40390,"Forest Park","U",1416,2012-12-16
"656368",40390,"Forest Park","W",4885,2008-10-01
"656388",40390,"Forest Park","W",3961,2015-05-06
"656451",40390,"Forest Park","W",3610,2017-11-30
"656458",40390,"Forest Park","A",2243,2010-06-19
"656496",40390,"Forest Park","W",4033,2012-06-25
"656692",40390,"Forest Park","W",3682,2013-12-11
"656697",40390,"Forest Park","U",1108,2002-09-29
"656791",40390,"Forest Park","W",4264,2009-09-14
"656926",40390,"Forest Park","A",1728,2012-02-04
"656963",40390,"Forest Park","W",4144,2010-09-28
"657206",40390,"Forest Park","U",792,2004-01-04
"657291",40390,"Forest Park","W",4505,2003-10-15
"657298",40390,"Forest Park","W",4073,2006-06-29
"657494",40390,"Forest Park","W",3329,2017-08-25
"657608",40390,"Forest Park","W",3799,2016-07-20
"657921",40390,"Forest Park","U",1183,2009-09-27
"657970",40390,"Forest Park","W",3496,2007-12-21
"658004",40390,"Forest Park","U",1213,2005-07-10
"658015",40390,"Forest Park","W",3828,2006-08-01
"658230",40390,"Forest Park","U",1021,2005-05-15
"658251",40390,"Forest Park","W",3832,2005-08-25
"658426",40390,"Forest Park","A",1447,2006-02-11
"658429",40390,"Forest Park","W",3543,2003-03-10
"658490",40390,"Forest Park","W",3759,2011-12-19
"658508",40390,"Forest Park","W",3861,2008-01-28
"658613",40390,"Forest Park","W",4208,2011-10-26
"658897",40390,"Forest Park","A",1636,2010-11-27
"659122",40390,"Forest Park","W",4215,2008-05-29
"659168",40390,"Forest Park","W",4254,2008-04-17
"659338",40390,"Forest Park","W",3890,2013-07-22
"659435",40390,"Forest Park","W",3460,2017-05-30
"659486",40390,"Forest Park","W",3979,2014-05-01
"659572",40390,"Forest Park","U",752,2001-01-07
"659618",40390,"Forest Park","W",3731,2003-05-08
"659800",40390,"Forest Park","W",4041,2013-08-01
"659894",40390,"Forest Park","A",1301,2003-01-04
"659911",40390,"Forest Park","W",3682,2005-06-02
"660031",40390,"Forest Park","U",1245,2006-10-29
"660325",40390,"Forest Park","A",2085,2012-09-22
"660408",40390,"Forest Park","U",1162,2008-03-30
"660432",40390,"Forest Park","W",4005,2014-03-14
"660578",40390,"Forest Park","W",3858,2009-10-26
"660693",40390,"Forest Park","W",4136,2012-12-04
"660990",40390,"Forest Park","W",3623,2003-12-18
"661025",40390,"Forest Park","W",3318,2001-12-21
